tax_id	taxonomy	type	name	kingdom	score	score_normalized	reads	unambiguous	reference_length
1301283	root|cellular_organisms|Bacteria|Terrabacteria_group|Cyanobacteria/Melainabacteria_group|Cyanobacteria|Oscillatoriophycideae	subclass	Oscillatoriophycideae	Bacteria	0.5217391304347825	1.3904196013147947E-5	1	0	0
56112	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Peptococcaceae|Dehalobacter	genus	Dehalobacter	Bacteria	4.399416433239962	1.1724316782652926E-4	15	0	0
1219362	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Corynebacteriales|Williamsiaceae|Williamsia|Williamsia_muralis|Williamsia_muralis_NBRC_105860	no_rank	Williamsia_muralis_NBRC_105860	Bacteria	0.01642156862745098	4.376300256589254E-7	4	0	5538168
1219361	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Corynebacteriales|Gordoniaceae|Millisia|Millisia_brevis|Millisia_brevis_NBRC_105863	no_rank	Millisia_brevis_NBRC_105863	Bacteria	0.07101094060812731	1.892420904812368E-6	6	0	5646340
285500	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces_luteocolor	species	Streptomyces_luteocolor	Bacteria	0.12677110123918633	3.3784129608285165E-6	3	0	9298666
1235755	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Salinicoccus|Salinicoccus_carnicancri|Salinicoccus_carnicancri_Crm	no_rank	Salinicoccus_carnicancri_Crm	Bacteria	0.03157730993925105	8.415261216796037E-7	5	0	2669034
1219375	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Xanthomonas|Xanthomonas_cassavae|Xanthomonas_cassavae_CFBP_4642	no_rank	Xanthomonas_cassavae_CFBP_4642	Bacteria	0.08476621417797889	2.2589949430109397E-6	3	0	5270756
465721	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Nevskiales|Sinobacteraceae|Steroidobacter|Steroidobacter_denitrificans	species	Steroidobacter_denitrificans	Bacteria	0.1	2.664970902520023E-6	1	0	3467246
1235794	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Enterorhabdus|Enterorhabdus_caecimuris|Enterorhabdus_caecimuris_B7	no_rank	Enterorhabdus_caecimuris_B7	Bacteria	0.41666666666666663	1.1104045427166763E-5	2	0	2955616
1235795	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus_barengoltzii|Paenibacillus_barengoltzii_G22	no_rank	Paenibacillus_barengoltzii_G22	Bacteria	0.9217391304347826	2.4564079623228042E-5	5	0	4781233
1235792	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|unclassified_Lachnospiraceae|Lachnospiraceae_bacterium_M18-1	species	Lachnospiraceae_bacterium_M18-1	Bacteria	12.311385467166032	3.2809484039705356E-4	264	0	5799088
1235793	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|unclassified_Lachnospiraceae|Lachnospiraceae_bacterium_COE1	species	Lachnospiraceae_bacterium_COE1	Bacteria	10.859511415883489	2.894028193891352E-4	51	0	4967607
1235798	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Dorea|Dorea_sp._5-2	species	Dorea_sp._5-2	Bacteria	30.830581934153077	8.216260376227746E-4	156	26	6145811
1235799	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|unclassified_Lachnospiraceae|Lachnospiraceae_bacterium_3-2	species	Lachnospiraceae_bacterium_3-2	Bacteria	2.6650177187344526	7.102194675127607E-5	30	0	4455623
1235796	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|unclassified_Firmicutes_sensu_stricto|unclassified_Firmicutes_sensu_stricto_(miscellaneous)|Firmicutes_bacterium_M10-2	species	Firmicutes_bacterium_M10-2	Bacteria	0.038461538461538464	1.0249888086615475E-6	1	0	2407520
1235797	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Oscillospiraceae|Oscillibacter|Oscillibacter_sp._1-3	species	Oscillibacter_sp._1-3	Bacteria	3.227777777777778	8.60193385757852E-5	9	0	4467686
1235802	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Eubacterium|Eubacterium_plexicaudatum|Eubacterium_plexicaudatum_ASF492	no_rank	Eubacterium_plexicaudatum_ASF492	Bacteria	10.040180695790573	2.675678941032512E-4	33	1	6508819
1235803	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Parabacteroides|Parabacteroides_sp._ASF519	species	Parabacteroides_sp._ASF519	Bacteria	11.652110493830412	3.1052535419006267E-4	184	2	6871394
72520	root|cellular_organisms|Eukaryota|Stramenopiles|Eustigmatophyceae|Eustigmatales|Monodopsidaceae|Nannochloropsis|Nannochloropsis_gaditana	species	Nannochloropsis_gaditana	Eukaryota	0.16666666666666666	0.06913290790168891	1	0	157202
1235800	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|unclassified_Lachnospiraceae|Lachnospiraceae_bacterium_10-1	species	Lachnospiraceae_bacterium_10-1	Bacteria	156.9713893348081	0.004183241851054055	226	123	4571652
1121114	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia|Blautia_producta|Blautia_producta_ATCC_27340_=_DSM_2950	no_rank	Blautia_producta_ATCC_27340_=_DSM_2950	Bacteria	0.5	1.3324854512600115E-5	2	0	6085687
1235801	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_murinus|Lactobacillus_murinus_ASF361	no_rank	Lactobacillus_murinus_ASF361	Bacteria	2.5258133644738607	6.73121912151904E-5	25	0	2171577
1203033	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_hominis	species	Lactobacillus_hominis	Bacteria	0.6359649122807017	1.694827986251769E-5	5	0	0
1121116	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Brachymonas|Brachymonas_chironomi|Brachymonas_chironomi_DSM_19884	no_rank	Brachymonas_chironomi_DSM_19884	Bacteria	39.483147305455965	0.00105221438708952	108	25	2503561
1121088	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_coagulans|Bacillus_coagulans_DSM_1_=_ATCC_7050	no_rank	Bacillus_coagulans_DSM_1_=_ATCC_7050	Bacteria	0.07801352589253173	2.079037765065895E-6	5	0	3366995
39765	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Thiomicrospira|Thiomicrospira_crunogena	species	Thiomicrospira_crunogena	Bacteria	0.05510863182618908	1.468629002944828E-6	3	0	0
1121094	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_barnesiae|Bacteroides_barnesiae_DSM_18169_=_JCM_13652	no_rank	Bacteroides_barnesiae_DSM_18169_=_JCM_13652	Bacteria	43.16855342697135	0.0011504293878675967	693	17	3619906
1792835	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium_icosiumassiliensis	species	Mycobacterium_icosiumassiliensis	Bacteria	0.5915145764729959	1.5763691347169892E-5	4	0	4844630
1121097	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_graminisolvens|Bacteroides_graminisolvens_DSM_19988_=_JCM_15093	no_rank	Bacteroides_graminisolvens_DSM_19988_=_JCM_15093	Bacteria	0.14285714285714285	3.8071012893143185E-6	1	0	3633399
138074	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia_symbiotica	species	Serratia_symbiotica	Bacteria	0.7342153444277916	1.9566625290837817E-5	87	0	0
1121096	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_gallinarum|Bacteroides_gallinarum_DSM_18171_=_JCM_13658	no_rank	Bacteroides_gallinarum_DSM_18171_=_JCM_13658	Bacteria	578.8886414776761	0.015427213853373525	2506	43	4917576
1121099	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_propionicifaciens|Bacteroides_propionicifaciens_DSM_19291_=_JCM_14649	no_rank	Bacteroides_propionicifaciens_DSM_19291_=_JCM_14649	Bacteria	7.33452380952381	1.9546292536221267E-4	28	2	2634691
138072	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|unclassified_Enterobacteriaceae|ant,_tsetse,_mealybug,_aphid,_etc._endosymbionts|aphid_secondary_symbionts|Candidatus_Hamiltonella|Candidatus_Hamiltonella_defensa	species	Candidatus_Hamiltonella_defensa	Bacteria	0.06848814048943123	1.825189015720377E-6	15	0	0
39770	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Methylococcales|Methylococcaceae|Methylobacter|Methylobacter_whittenburyi	species	Methylobacter_whittenburyi	Bacteria	0.002544529262086514	6.781096444071305E-8	1	0	5440158
138073	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|unclassified_Enterobacteriaceae|ant,_tsetse,_mealybug,_aphid,_etc._endosymbionts|aphid_secondary_symbionts|Candidatus_Regiella|Candidatus_Regiella_insecticola	species	Candidatus_Regiella_insecticola	Bacteria	0.4954076099331933	1.3202468653589498E-5	92	0	0
1121098	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_massiliensis|Bacteroides_massiliensis_B84634_=_Timone_84634_=_DSM_17679_=_JCM_13223	no_rank	Bacteroides_massiliensis_B84634_=_Timone_84634_=_DSM_17679_=_JCM_13223	Bacteria	38.27003118334379	0.0010198851954214513	863	2	4510688
1121101	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_salyersiae|Bacteroides_salyersiae_WAL_10018_=_DSM_18765_=_JCM_12988	no_rank	Bacteroides_salyersiae_WAL_10018_=_DSM_18765_=_JCM_12988	Bacteria	32.292874928452086	8.605957204304319E-4	410	2	5315450
1235790	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Eubacterium|Eubacterium_sp._14-2	species	Eubacterium_sp._14-2	Bacteria	0.019417475728155338	5.174700781592278E-7	2	0	3996868
39773	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Methylococcales|Methylococcaceae|Methylomicrobium	genus	Methylomicrobium	Bacteria	1.040197944734973	2.7720972555798345E-5	14	1	0
39774	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Methylococcales|Methylococcaceae|Methylomicrobium|Methylomicrobium_agile	species	Methylomicrobium_agile	Bacteria	0.015844694157095763	4.222564888798923E-7	5	0	4526071
39775	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Methylococcales|Methylococcaceae|Methylomicrobium|Methylomicrobium_album	species	Methylomicrobium_album	Bacteria	1.020807151287097	2.7204213552644693E-5	8	1	0
285540	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces_thermolilacinus	species	Streptomyces_thermolilacinus	Bacteria	0.03225806451612903	8.596680330709752E-7	1	0	0
1497974	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Bogoriellaceae|Georgenia|Georgenia_sp._SUBG003	species	Georgenia_sp._SUBG003	Bacteria	3.867726069612863	1.0307377434436414E-4	11	2	4842186
39779	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|unclassified_Clostridiales|unclassified_Clostridiales_(miscellaneous)	no_rank	unclassified_Clostridiales_(miscellaneous)	Bacteria	220.26804190349333	0.005870079224278723	1328	31	0
39782	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Flavobacteriia|Flavobacteriales|Blattabacteriaceae	family	Blattabacteriaceae	Bacteria	0.056309211050075636	1.500624089923105E-6	4	0	0
1235834	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Kosakonia|Kosakonia_sacchari|Kosakonia_sacchari_SP1	no_rank	Kosakonia_sacchari_SP1	Bacteria	0.5976870323210701	1.5928185499491965E-5	111	0	4902027
1235835	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Anaerotruncus|Anaerotruncus_sp._G3(2012)	species	Anaerotruncus_sp._G3(2012)	Bacteria	3.5819985569985575	9.545921927269867E-5	15	0	3620383
72557	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter|Achromobacter_ruhlandii	species	Achromobacter_ruhlandii	Bacteria	2.8907758907758914	7.703833634624152E-5	30	0	6686527
72556	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter|Achromobacter_piechaudii	species	Achromobacter_piechaudii	Bacteria	2.50232677109612	6.668628033568043E-5	43	0	0
39791	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium_glucuronolyticum	species	Corynebacterium_glucuronolyticum	Bacteria	0.6969696969696969	1.85740396236244E-5	3	0	0
1203069	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_gigeriorum	species	Lactobacillus_gigeriorum	Bacteria	0.05263157894736842	1.4026162644842227E-6	1	0	0
367477	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Microbacterium|Microbacterium_sp._XT11	species	Microbacterium_sp._XT11	Bacteria	0.010439951229424912	2.7822166250145537E-7	2	0	3475315
1334117	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Ignavibacteriae|Ignavibacteria|Ignavibacteriales|Melioribacteraceae	family	Melioribacteraceae	Bacteria	3.0	7.99491270756007E-5	4	2	0
1235811	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella_disiens|Prevotella_disiens_JCM_6334_=_ATCC_29426	no_rank	Prevotella_disiens_JCM_6334_=_ATCC_29426	Bacteria	20.558099971865847	5.478673823612019E-4	468	4	2797134
351094	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Paucisalibacillus	genus	Paucisalibacillus	Bacteria	0.07886074774307839	2.101615980862755E-6	3	0	0
1497954	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|unclassified_Bacteroidales|unclassified_Bacteroidales_(miscellaneous)|Bacteroidales_bacterium_KA00344	species	Bacteroidales_bacterium_KA00344	Bacteria	62.58183695993414	0.0016677877452447663	973	8	3036377
1497955	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|unclassified_Clostridiales|unclassified_Clostridiales_(miscellaneous)|Clostridiales_bacterium_KA00274	species	Clostridiales_bacterium_KA00274	Bacteria	7.499252941138904	1.9985290878772884E-4	34	1	1553644
351091	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Oscillospiraceae|Oscillibacter|Oscillibacter_valericigenes	species	Oscillibacter_valericigenes	Bacteria	0.1111111111111111	2.9610787805778035E-6	1	0	0
1235813	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_pyogenes|Bacteroides_pyogenes_JCM_10003	no_rank	Bacteroides_pyogenes_JCM_10003	Bacteria	1831.6146202740326	0.04881199667660559	3906	797	3379354
1121126	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Listeriaceae|Brochothrix|Brochothrix_thermosphacta|Brochothrix_thermosphacta_DSM_20171_=_FSL_F6-1036	no_rank	Brochothrix_thermosphacta_DSM_20171_=_FSL_F6-1036	Bacteria	1.1989247311827957	3.1950995229137916E-5	3	1	2503118
1497953	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|unclassified_Bacteroidales|unclassified_Bacteroidales_(miscellaneous)|Bacteroidales_bacterium_KA00251	species	Bacteroidales_bacterium_KA00251	Bacteria	148.99737913743084	0.003970736799529972	1425	15	1864012
121723	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Photobacterium|Photobacterium_sp._SKA34	species	Photobacterium_sp._SKA34	Bacteria	0.3667037936745828	9.772549399864694E-6	29	0	4992772
1121130	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Odoribacteraceae|Butyricimonas|Butyricimonas_virosa|Butyricimonas_virosa_DSM_23226	no_rank	Butyricimonas_virosa_DSM_23226	Bacteria	20.958034188034187	5.585255128513096E-4	81	6	4717857
334715	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Salinivibrio|Salinivibrio_proteolyticus	species	Salinivibrio_proteolyticus	Bacteria	0.05052808022191501	1.3465586355160099E-6	10	0	3603496
285562	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces_coelicoflavus	species	Streptomyces_coelicoflavus	Bacteria	0.012987012987012988	3.461001172103926E-7	1	0	0
56193	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingobium|Sphingobium_chungbukense	species	Sphingobium_chungbukense	Bacteria	0.02803738317757009	7.471881035102867E-7	3	0	5516495
285574	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces_erythrochromogenes	species	Streptomyces_erythrochromogenes	Bacteria	0.33700846709261856	8.981177587047052E-6	6	0	7507524
285568	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces_bungoensis	species	Streptomyces_bungoensis	Bacteria	0.02127659574468085	5.670150856425582E-7	1	0	8408982
1891224	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter_celticus	species	Acinetobacter_celticus	Bacteria	0.38600232985165317	1.028684977359592E-5	26	0	3093802
367488	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Flavobacteriia|Flavobacteriales|Blattabacteriaceae|Blattabacterium|Blattabacterium_sp._(Periplaneta_americana)	species	Blattabacterium_sp._(Periplaneta_americana)	Bacteria	0.028164556962025317	7.505772478616521E-7	3	0	0
334735	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Planococcaceae|Sporosarcina|Sporosarcina_koreensis	species	Sporosarcina_koreensis	Bacteria	0.003194888178913738	8.514284033610298E-8	1	0	2912426
1448857	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter_corcagiensis	species	Campylobacter_corcagiensis	Bacteria	3.5784886531168936	9.53656813555459E-5	43	0	1673184
1203076	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_ingluviei|Lactobacillus_ingluviei_str._Autruche_4	no_rank	Lactobacillus_ingluviei_str._Autruche_4	Bacteria	0.003194888178913738	8.514284033610298E-8	1	0	2013830
465820	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Curtobacterium|Curtobacterium_oceanosedimentum	species	Curtobacterium_oceanosedimentum	Bacteria	0.006578947368421052	1.7532703306052784E-7	1	0	3369825
1268622	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Acidovorax|Acidovorax_sp._MR-S7	species	Acidovorax_sp._MR-S7	Bacteria	12.373407936047633	3.297477211457728E-4	83	4	5008891
465817	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Erwinia|Erwinia_tasmaniensis|Erwinia_tasmaniensis_Et1/99	no_rank	Erwinia_tasmaniensis_Et1/99	Bacteria	0.177227516270365	4.7230617398641675E-6	40	0	4067864
1170318	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Propionibacteriales|Propionibacteriaceae|Cutibacterium|Cutibacterium_avidum|Cutibacterium_avidum_44067	no_rank	Cutibacterium_avidum_44067	Bacteria	2.573160173160173	6.857396988995245E-5	11	0	2526138
449447	root|cellular_organisms|Bacteria|Terrabacteria_group|Cyanobacteria/Melainabacteria_group|Cyanobacteria|Oscillatoriophycideae|Chroococcales|Microcystaceae|Microcystis|Microcystis_aeruginosa|Microcystis_aeruginosa_NIES-843	no_rank	Microcystis_aeruginosa_NIES-843	Bacteria	0.043478260869565216	1.1586830010956623E-6	1	0	5842795
383911	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Pseudoalteromonadaceae|Pseudoalteromonas|Pseudoalteromonas_sp._BSi20311	species	Pseudoalteromonas_sp._BSi20311	Bacteria	0.006110201854882705	1.6283510151786283E-7	2	0	3979836
39845	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Actinokineospora	genus	Actinokineospora	Bacteria	3.8569397198559243	1.0278632126189769E-4	13	2	0
1334193	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter|Enterobacter_cloacae_complex|Enterobacter_lignolyticus	species	Enterobacter_lignolyticus	Bacteria	0.6028306786835211	1.6065262178379815E-5	104	0	0
203691	root|cellular_organisms|Bacteria|Spirochaetes	phylum	Spirochaetes	Bacteria	18608.38995040575	0.4959081776057734	18736	18539	0
1481663	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio_metoecus	species	Vibrio_metoecus	Bacteria	0.002531645569620253	6.746761778531705E-8	1	0	3946363
187304	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Labrenzia|Labrenzia_aggregata	species	Labrenzia_aggregata	Bacteria	0.008547008547008548	2.2777529081367722E-7	1	0	0
203692	root|cellular_organisms|Bacteria|Spirochaetes|Spirochaetia	class	Spirochaetia	Bacteria	18608.38995040575	0.4959081776057734	18736	18539	0
203699	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Derxia|Derxia_gummosa	species	Derxia_gummosa	Bacteria	1.4073896709681024	3.750652521637222E-5	11	0	0
203697	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Derxia	genus	Derxia	Bacteria	1.4073896709681024	3.750652521637222E-5	11	0	0
875454	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Tissierellia|Tissierellales|Peptoniphilaceae|Peptoniphilus|Peptoniphilus_rhinitidis|Peptoniphilus_rhinitidis_1-13	no_rank	Peptoniphilus_rhinitidis_1-13	Bacteria	5.6791373111548555	1.5134735685643495E-4	44	0	1885265
1940395	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Sporolactobacillaceae|Caenibacillus	genus	Caenibacillus	Bacteria	0.010526315789473684	2.8052325289684454E-7	1	0	0
187326	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Megasphaera|Megasphaera_micronuciformis	species	Megasphaera_micronuciformis	Bacteria	4.937037037037038	1.3157060048367376E-4	10	2	0
187327	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Negativicutes|Acidaminococcales|Acidaminococcaceae|Acidaminococcus|Acidaminococcus_intestini	species	Acidaminococcus_intestini	Bacteria	2.562116804064802	6.827966731690292E-5	72	0	0
482234	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_canis|Streptococcus_canis_FSL_Z3-227	no_rank	Streptococcus_canis_FSL_Z3-227	Bacteria	168.84282843197866	0.004499612248704037	189	164	2267856
1891289	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Tissierellia|Tissierellales|Sporanaerobacter|Sporanaerobacter_sp._PP17-6a	species	Sporanaerobacter_sp._PP17-6a	Bacteria	0.16783216783216784	4.472678437795843E-6	2	0	3296036
269260	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Epsilonproteobacteria|Campylobacterales|unclassified_Campylobacterales|Nitratifractor	genus	Nitratifractor	Bacteria	0.2	5.329941805040046E-6	1	0	0
269261	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Epsilonproteobacteria|Campylobacterales|unclassified_Campylobacterales|Nitratifractor|Nitratifractor_salsuginis	species	Nitratifractor_salsuginis	Bacteria	0.2	5.329941805040046E-6	1	0	0
105420	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptacidiphilus|Streptacidiphilus_neutrinimicus	species	Streptacidiphilus_neutrinimicus	Bacteria	0.2	5.329941805040046E-6	1	0	8418219
